collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,project,geometry
Mazzarine Laboureau,Leaf,1,0,Potentilla alchemilloides,0,,dbgi_008630,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_01.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_02.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_03.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_04.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_05.jpg,,2574727.91478197,1097942.8104824205,,,,,,,,20250520175238,0009-0006-7011-4195,@mazzarinel,dbgi_008630,jbc,POINT (2574727.91478197 1097942.8104824205)
Mazzarine Laboureau,Leaf,1,0,Hypericum maculatum,0,,dbgi_008589,DCIM/jbc/Hypericum maculatum_dbgi_008589_01.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_02.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_03.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_04.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_05.jpg,,2574724.78859484,1097941.6425499502,,,,,,,,20250520175707,0009-0006-7011-4195,@mazzarinel,dbgi_008589,jbc,POINT (2574724.78859484 1097941.6425499502)
Mazzarine Laboureau,Leaf,1,0,Sideritis hyssopifolia,0,,dbgi_008599,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_01.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_02.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_03.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_04.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_05.jpg,,2574723.11655225,1097941.8549884344,,,,,,,,20250520180006,0009-0006-7011-4195,@mazzarinel,dbgi_008599,jbc,POINT (2574723.11655225 1097941.8549884344)
Mazzarine Laboureau,Leaf,1,0,Astragalus cicer,0,,dbgi_008597,DCIM/jbc/Astragalus cicer_dbgi_008597_01.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_02.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_03.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_04.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_05.jpg,,2574721.509998009,1097942.3307458472,,,,,,,,20250520180348,0009-0006-7011-4195,@mazzarinel,dbgi_008597,jbc,POINT (2574721.509998009 1097942.3307458472)
Emilie Lab,Leaf,1,0,Hebe glaucophylla,0,,dbgi_008454,DCIM/jbc/Hebe glaucophylla_dbgi_008454_01.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_02.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_03.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_04.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_05.jpg,,2574715.1813938487,1097947.517900041,,,,,,,,20250521082307,,@emilie29964,dbgi_008454,jbc,POINT (2574715.1813938487 1097947.517900041)
Emilie Lab,Leaf,1,0,Festuca gautieri,0,,dbgi_008535,DCIM/jbc/Festuca gautieri_dbgi_008535_01.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_02.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_03.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_04.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_05.jpg,,2574714.2172451275,1097945.7502940528,,,,,,,,20250521082812,,@emilie29964,dbgi_008535,jbc,POINT (2574714.2172451275 1097945.7502940528)
Emilie Lab,Leaf,1,0,Dianthus plumarius,0,,dbgi_008744,DCIM/jbc/Dianthus plumarius_dbgi_008744_01.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_02.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_03.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_04.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_05.jpg,,2574713.0924049527,1097947.999974402,,,,,,,,20250521083337,,@emilie29964,dbgi_008744,jbc,POINT (2574713.0924049527 1097947.999974402)
Emilie Lab,Leaf,1,0,Sanguisorba minor,0,,dbgi_008821,DCIM/jbc/Sanguisorba minor_dbgi_008821_01.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_02.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_03.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_04.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_05.jpg,,2574711.806873325,1097946.7144427737,,,,,,,,20250521083638,,@emilie29964,dbgi_008821,jbc,POINT (2574711.806873325 1097946.7144427737)
Emilie Lab,Leaf,1,0,Bruxus sempervirens,0,,dbgi_008842,DCIM/jbc/Bruxus sempervirens_dbgi_008842_01.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_02.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_03.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_04.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_05.jpg,,2574711.485490417,1097951.535186379,,,,,,,,20250521084000,,@emilie29964,dbgi_008842,jbc,POINT (2574711.485490417 1097951.535186379)
Emilie Lab,Leaf,1,0,Geranium ibericum,0,,dbgi_008752,DCIM/jbc/Geranium ibericum_dbgi_008752_01.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_02.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_03.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_04.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_05.jpg,,2574709.63033122,1097945.1548159635,,,,,,,,20250521084417,,@emilie29964,dbgi_008752,jbc,POINT (2574709.63033122 1097945.1548159635)
Emilie Lab,Leaf,1,0,Peucedanum austriacum,0,,dbgi_008638,DCIM/jbc/Peucedanum austriacum_dbgi_008638_01.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_02.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_03.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_04.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_05.jpg,,2574708.980965244,1097947.1424007844,,,,,,,,20250521084922,,@emilie29964,dbgi_008638,jbc,POINT (2574708.980965244 1097947.1424007844)
Emilie Lab,Leaf,1,0,Hypericum calycinum,0,,dbgi_008747,DCIM/jbc/Hypericum calycinum_dbgi_008747_01.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_02.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_03.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_04.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_05.jpg,,2574708.143293814,1097948.0498781672,,,,,,,,20250521085403,,@emilie29964,dbgi_008747,jbc,POINT (2574708.143293814 1097948.0498781672)
Emilie Lab,Leaf,1,0,Cytisus decumbens,0,,dbgi_008718,DCIM/jbc/Cytisus decumbens_dbgi_008718_01.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_02.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_03.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_04.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_05.jpg,,2574707.515040241,1097947.2820126896,,,,,,,,20250521085649,,@emilie29964,dbgi_008718,jbc,POINT (2574707.515040241 1097947.2820126896)
Emilie Lab,Leaf,1,0,Anthericum liliago,0,,dbgi_008713,DCIM/jbc/Anthericum liliago_dbgi_008713_01.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_02.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_03.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_04.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_05.jpg,,2574706.4495265037,1097947.014196625,,,,,,,,20250521090103,,@emilie29964,dbgi_008713,jbc,POINT (2574706.4495265037 1097947.014196625)
Emilie Lab,Leaf,1,0,Vaccinium myrtillus,0,,dbgi_008648,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_01.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_02.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_03.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_04.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_05.jpg,,2574705.541558937,1097946.8439924244,,,,,,,,20250521090752,,@emilie29964,dbgi_008648,jbc,POINT (2574705.541558937 1097946.8439924244)
Emilie Lab,Leaf,1,0,Erica herbacea,0,,dbgi_008456,DCIM/jbc/Erica herbacea_dbgi_008456_01.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_02.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_03.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_04.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_05.jpg,,2574702.613191226,1097947.2526018724,,,,,,,,20250521091822,,@emilie29964,dbgi_008456,jbc,POINT (2574702.613191226 1097947.2526018724)
Emilie Lab,Leaf,1,0,Eryngium alpinum,0,,dbgi_008536,DCIM/jbc/Eryngium alpinum_dbgi_008536_01.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_02.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_03.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_04.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_05.jpg,,2574697.5055731246,1097948.410328642,,,,,,,,20250521092407,,@emilie29964,dbgi_008536,jbc,POINT (2574697.5055731246 1097948.410328642)
Emilie Lab,Leaf,1,0,Bergenia crassifolia,0,,dbgi_008455,DCIM/jbc/Bergenia crassifolia_dbgi_008455_01.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_02.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_03.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_04.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_05.jpg,,2574727.742672281,1097940.7148507035,,,,,,,,20250521092821,,@emilie29964,dbgi_008455,jbc,POINT (2574727.742672281 1097940.7148507035)
Mazzarine Laboureau,Leaf,1,0,Rosa rugosa,0,,dbgi_008785,DCIM/jbc/Rosa rugosa_dbgi_008785_01.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_02.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_03.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_04.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_05.jpg,,2574717.9099620273,1097941.526074723,,,,,,,,20250521082514,0009-0006-7011-4195,@mazzarinel,dbgi_008785,jbc,POINT (2574717.9099620273 1097941.526074723)
Mazzarine Laboureau,Leaf,1,0,Rosa glauca ,0,,dbgi_008542,DCIM/jbc/Rosa glauca _dbgi_008542_01.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_02.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_03.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_04.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_05.jpg,,2574718.4170938153,1097942.3689768102,,,,,,,,20250521082858,0009-0006-7011-4195,@mazzarinel,dbgi_008542,jbc,POINT (2574718.4170938153 1097942.3689768102)
Mazzarine Laboureau,Leaf,1,0,Hebe pinguifolia,0,,dbgi_008534,DCIM/jbc/Hebe pinguifolia_dbgi_008534_01.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_02.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_03.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_04.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_05.jpg,,2574715.779896948,1097941.7232204492,,,,,,,,20250521083248,0009-0006-7011-4195,@mazzarinel,dbgi_008534,jbc,POINT (2574715.779896948 1097941.7232204492)
Mazzarine Laboureau,Leaf,1,0,Rosa moyesii,0,,dbgi_008727,DCIM/jbc/Rosa moyesii_dbgi_008727_01.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_02.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_03.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_04.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_05.jpg,,2574714.7632717695,1097941.9435318483,,,,,,,,20250521083655,0009-0006-7011-4195,@mazzarinel,dbgi_008727,jbc,POINT (2574714.7632717695 1097941.9435318483)
Mazzarine Laboureau,Leaf,1,0,Astrantia major,0,,dbgi_008722,DCIM/jbc/Astrantia major_dbgi_008722_01.jpg,DCIM/jbc/Astrantia major_dbgi_008722_02.jpg,DCIM/jbc/Astrantia major_dbgi_008722_03.jpg,DCIM/jbc/Astrantia major_dbgi_008722_04.jpg,DCIM/jbc/Astrantia major_dbgi_008722_05.jpg,,2574714.601286226,1097940.848332622,,,,,,,,20250521084030,0009-0006-7011-4195,@mazzarinel,dbgi_008722,jbc,POINT (2574714.601286226 1097940.848332622)
Mazzarine Laboureau,Leaf,1,0,Rhododendron hirsutum,0,,dbgi_008732,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_01.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_02.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_03.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_04.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_05.jpg,,2574712.701110503,1097942.0355093603,,,,,,,,20250521084348,0009-0006-7011-4195,@mazzarinel,dbgi_008732,jbc,POINT (2574712.701110503 1097942.0355093603)
Mazzarine Laboureau,Leaf,1,0,Erica carnea,0,,dbgi_008643,DCIM/jbc/Erica carnea_dbgi_008643_01.jpg,DCIM/jbc/Erica carnea_dbgi_008643_02.jpg,DCIM/jbc/Erica carnea_dbgi_008643_03.jpg,DCIM/jbc/Erica carnea_dbgi_008643_04.jpg,DCIM/jbc/Erica carnea_dbgi_008643_05.jpg,,2574712.2068884084,1097942.1703064372,,,,,,,,20250521084751,0009-0006-7011-4195,@mazzarinel,dbgi_008643,jbc,POINT (2574712.2068884084 1097942.1703064372)
Mazzarine Laboureau,Leaf,1,0,Rhododendron intermedium,0,,dbgi_008628,DCIM/jbc/Rhododendron intermedium_dbgi_008628_01.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_02.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_03.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_04.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_05.jpg,,2574709.7832200937,1097942.8226261812,,,,,,,,20250521085115,0009-0006-7011-4195,@mazzarinel,dbgi_008628,jbc,POINT (2574709.7832200937 1097942.8226261812)
Mazzarine Laboureau,Leaf,1,0,Festuca gautieri,0,,dbgi_008700,DCIM/jbc/Festuca gautieri_dbgi_008700_01.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_02.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_03.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_04.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_05.jpg,,2574708.409821584,1097942.270237675,,,,,,,,20250521085549,0009-0006-7011-4195,@mazzarinel,dbgi_008700,jbc,POINT (2574708.409821584 1097942.270237675)
Mazzarine Laboureau,Leaf,1,0,Muscari dolichanthum,0,,dbgi_008633,DCIM/jbc/Muscari dolichanthum_dbgi_008633_01.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_02.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_03.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_04.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_05.jpg,,2574707.488042469,1097942.9474323958,,,,,,,,20250521090002,0009-0006-7011-4195,@mazzarinel,dbgi_008633,jbc,POINT (2574707.488042469 1097942.9474323958)
Mazzarine Laboureau,Leaf,1,0,Sibbeldia duneata,0,,dbgi_008762,DCIM/jbc/Sibbeldia duneata_dbgi_008762_01.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_02.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_03.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_04.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_05.jpg,,2574706.0398794506,1097942.8332456187,,,,,,,,20250521090749,0009-0006-7011-4195,@mazzarinel,dbgi_008762,jbc,POINT (2574706.0398794506 1097942.8332456187)
Mazzarine Laboureau,Leaf,1,0,Lonicera caerulea,0,,dbgi_008723,DCIM/jbc/Lonicera caerulea_dbgi_008723_01.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_02.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_03.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_04.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_05.jpg,,2574710.247565394,1097941.57410685,,,,,,,,20250521091419,0009-0006-7011-4195,@mazzarinel,dbgi_008723,jbc,POINT (2574710.247565394 1097941.57410685)
Mazzarine Laboureau,Leaf,1,0,Lonicera nigra,0,,dbgi_008636,DCIM/jbc/Lonicera nigra_dbgi_008636_01.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_02.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_03.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_04.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_05.jpg,,2574715.814979878,1097940.3823854662,,,,,,,,20250521092503,0009-0006-7011-4195,@mazzarinel,dbgi_008636,jbc,POINT (2574715.814979878 1097940.3823854662)
Mazzarine Laboureau,Leaf,1,0,Rosa rugosa,0,,dbgi_008791,DCIM/jbc/Rosa rugosa_dbgi_008791_01.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_02.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_03.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_04.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_05.jpg,,2574717.903993202,1097939.1936829917,,,,,,,,20250521092746,0009-0006-7011-4195,@mazzarinel,dbgi_008791,jbc,POINT (2574717.903993202 1097939.1936829917)
Mazzarine Laboureau,Leaf,1,0,Paeonia caucasica,0,,dbgi_008737,DCIM/jbc/Paeonia caucasica_dbgi_008737_01.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_02.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_03.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_04.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_05.jpg,,2574739.236728849,1097945.6419133493,,,,,,,,20250521093442,0009-0006-7011-4195,@mazzarinel,dbgi_008737,jbc,POINT (2574739.236728849 1097945.6419133493)
Émilie Lab,Leaf,1,0,Cornus stolonifera,0,,dbgi_008549,DCIM/jbc/Cornus stolonifera_dbgi_008549_01.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_02.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_03.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_04.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_05.jpg,,2574740.7687941925,1097944.6653462711,,,,,,,,20250521113036,,,dbgi_008549,jbc,POINT (2574740.7687941925 1097944.6653462711)
Émilie Lab,Leaf,1,0,Prenanthes purpurea,0,,dbgi_006950,DCIM/jbc/Prenanthes purpurea_dbgi_006950_01.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_02.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_03.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_04.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_05.jpg,,2574743.360874089,1097946.3991353968,,,,,,,,20250521113514,,,dbgi_006950,jbc,POINT (2574743.360874089 1097946.3991353968)
Émilie Lab,Leaf,1,0,Aster purdomi,0,,dbgi_007016,DCIM/jbc/Aster purdomi_dbgi_007016_01.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_02.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_03.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_04.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_05.jpg,,2574743.7842317964,1097947.2173063138,,,,,,,,20250521113842,,,dbgi_007016,jbc,POINT (2574743.7842317964 1097947.2173063138)
Émilie Lab,Leaf,1,0,Picea abies,0,,dbgi_008546,DCIM/jbc/Picea abies_dbgi_008546_01.jpg,DCIM/jbc/Picea abies_dbgi_008546_02.jpg,DCIM/jbc/Picea abies_dbgi_008546_03.jpg,DCIM/jbc/Picea abies_dbgi_008546_04.jpg,DCIM/jbc/Picea abies_dbgi_008546_05.jpg,,2574745.0337318713,1097947.9400824115,,,,,,,,20250521114118,,,dbgi_008546,jbc,POINT (2574745.0337318713 1097947.9400824115)
Émilie Lab,Leaf,1,0,Matteuccia struthiopteris,0,,dbgi_008801,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_01.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_02.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_03.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_04.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_05.jpg,,2574746.043587364,1097946.32854987,,,,,,,,20250521114554,,,dbgi_008801,jbc,POINT (2574746.043587364 1097946.32854987)
Émilie Lab,Leaf,1,0,Cirsium erisithales,0,,dbgi_008631,DCIM/jbc/Cirsium erisithales_dbgi_008631_01.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_02.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_03.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_04.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_05.jpg,,2574750.334147081,1097942.3824913886,,,,,,,,20250521115018,,,dbgi_008631,jbc,POINT (2574750.334147081 1097942.3824913886)
Émilie Lab,Leaf,1,0,Sesleria caerulea,0,,dbgi_008796,DCIM/jbc/Sesleria caerulea_dbgi_008796_01.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_02.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_03.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_04.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_05.jpg,,2574754.4204297666,1097944.6073892945,,,,,,,,20250521115629,,,dbgi_008796,jbc,POINT (2574754.4204297666 1097944.6073892945)
Émilie Lab,Leaf,1,0,Carex sempervirens,0,,dbgi_008800,DCIM/jbc/Carex sempervirens_dbgi_008800_01.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_02.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_03.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_04.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_05.jpg,,2574755.512237416,1097944.8579554567,,,,,,,,20250521115928,,,dbgi_008800,jbc,POINT (2574755.512237416 1097944.8579554567)
Émilie Lab,Leaf,1,0,Androsace halleri,0,,dbgi_008544,DCIM/jbc/Androsace halleri_dbgi_008544_01.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_02.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_03.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_04.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_05.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_06.jpg,2574756.406568248,1097943.456490723,,,,,,,,20250521120440,,,dbgi_008544,jbc,POINT (2574756.406568248 1097943.456490723)
Émilie Lab,Leaf,1,0,Festuca scabriculmis,0,,dbgi_008558,DCIM/jbc/Festuca scabriculmis_dbgi_008558_01.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_02.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_03.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_04.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_05.jpg,,2574755.6911587575,1097942.7351194203,,,,,,,,20250521121113,,,dbgi_008558,jbc,POINT (2574755.6911587575 1097942.7351194203)
Émilie Lab,Leaf,1,0,Tanacetum vulgare,0,,dbgi_008574,DCIM/jbc/Tanacetum vulgare_dbgi_008574_01.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_02.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_03.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_04.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_05.jpg,,2574760.610061322,1097946.0093687854,,,,,,,,20250521121537,,,dbgi_008574,jbc,POINT (2574760.610061322 1097946.0093687854)
Émilie Lab,Leaf,1,0,Asarum europaeum,0,,dbgi_008559,DCIM/jbc/Asarum europaeum_dbgi_008559_01.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_02.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_03.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_04.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_05.jpg,,2574760.0574637125,1097943.7445494628,,,,,,,,20250521121839,,,dbgi_008559,jbc,POINT (2574760.0574637125 1097943.7445494628)
Émilie Lab,Leaf,1,0,Corydalis lutea,0,,dbgi_008554,DCIM/jbc/Corydalis lutea_dbgi_008554_01.jpg,DCIM/jbc/Corydalis lutea_dbgi_008554_02.jpg,DCIM/jbc/Corydalis lutea_dbgi_008554_03.jpg,DCIM/jbc/Corydalis lutea_dbgi_008554_04.jpg,DCIM/jbc/Corydalis lutea_dbgi_008554_05.jpg,,2574759.327138031,1097943.217615493,,,,,,,,20250521122333,,,dbgi_008554,jbc,POINT (2574759.327138031 1097943.217615493)
Émilie Lab,Leaf,1,0,Carex muricata,0,,dbgi_008619,DCIM/jbc/Carex muricata_dbgi_008619_01.jpg,DCIM/jbc/Carex muricata_dbgi_008619_02.jpg,DCIM/jbc/Carex muricata_dbgi_008619_03.jpg,DCIM/jbc/Carex muricata_dbgi_008619_04.jpg,DCIM/jbc/Carex muricata_dbgi_008619_05.jpg,,2574763.835812303,1097943.2859350217,,,,,,,,20250521122637,,,dbgi_008619,jbc,POINT (2574763.835812303 1097943.2859350217)
Émilie Lab,Leaf,1,0,Solidago graminifolia,0,,dbgi_008557,DCIM/jbc/Solidago graminifolia_dbgi_008557_01.jpg,DCIM/jbc/Solidago graminifolia_dbgi_008557_02.jpg,DCIM/jbc/Solidago graminifolia_dbgi_008557_03.jpg,DCIM/jbc/Solidago graminifolia_dbgi_008557_04.jpg,DCIM/jbc/Solidago graminifolia_dbgi_008557_05.jpg,,2574764.000218787,1097944.2580087949,,,,,,,,20250521123049,,,dbgi_008557,jbc,POINT (2574764.000218787 1097944.2580087949)
Émilie Lab,Leaf,1,0,Cytisus sagittalis,0,,dbgi_008614,DCIM/jbc/Cytisus sagittalis_dbgi_008614_01.jpg,DCIM/jbc/Cytisus sagittalis_dbgi_008614_02.jpg,DCIM/jbc/Cytisus sagittalis_dbgi_008614_03.jpg,DCIM/jbc/Cytisus sagittalis_dbgi_008614_04.jpg,DCIM/jbc/Cytisus sagittalis_dbgi_008614_05.jpg,,2574764.6021021754,1097944.501474832,,,,,,,,20250521123338,,,dbgi_008614,jbc,POINT (2574764.6021021754 1097944.501474832)
