collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,geometry,latitude,longitude
Mazzarine Laboureau,Leaf,1,0,Reseda glauca,0,,dbgi_008569,DCIM/jbc/Reseda glauca_dbgi_008569_01.jpg,DCIM/jbc/Reseda glauca_dbgi_008569_02.jpg,DCIM/jbc/Reseda glauca_dbgi_008569_03.jpg,DCIM/jbc/Reseda glauca_dbgi_008569_04.jpg,DCIM/jbc/Reseda glauca_dbgi_008569_05.jpg,,2574729.409397776,1097944.047412722,,,,,,,,20250520174442,0009-0006-7011-4195,@mazzarinel,dbgi_008569,POINT (46.03256143379925 7.112273656663362),7.112273656663362,46.03256143379925
Mazzarine Laboureau,Leaf,1,0,Geranium renardii,0,,dbgi_008707,DCIM/jbc/Geranium renardii_dbgi_008707_01.jpg,DCIM/jbc/Geranium renardii_dbgi_008707_02.jpg,DCIM/jbc/Geranium renardii_dbgi_008707_03.jpg,DCIM/jbc/Geranium renardii_dbgi_008707_04.jpg,DCIM/jbc/Geranium renardii_dbgi_008707_05.jpg,,2574728.742463588,1097943.2013144717,,,,,,,,20250520174919,0009-0006-7011-4195,@mazzarinel,dbgi_008707,POINT (46.03255379776797 7.112265088801059),7.112265088801059,46.03255379776797
Mazzarine Laboureau,Leaf,1,0,Potentilla alchemilloides,0,,dbgi_008630,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_01.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_02.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_03.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_04.jpg,DCIM/jbc/Potentilla alchemilloides_dbgi_008630_05.jpg,,2574727.91478197,1097942.8104824205,,,,,,,,20250520175238,0009-0006-7011-4195,@mazzarinel,dbgi_008630,POINT (46.032550250995214 7.112254420331039),7.112254420331039,46.032550250995214
Mazzarine Laboureau,Leaf,1,0,Hypericum maculatum,0,,dbgi_008589,DCIM/jbc/Hypericum maculatum_dbgi_008589_01.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_02.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_03.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_04.jpg,DCIM/jbc/Hypericum maculatum_dbgi_008589_05.jpg,,2574724.78859484,1097941.6425499502,,,,,,,,20250520175707,0009-0006-7011-4195,@mazzarinel,dbgi_008589,POINT (46.032539627564894 7.112214108473769),7.112214108473769,46.032539627564894
Mazzarine Laboureau,Leaf,1,0,Sideritis hyssopifolia,0,,dbgi_008599,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_01.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_02.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_03.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_04.jpg,DCIM/jbc/Sideritis hyssopifolia_dbgi_008599_05.jpg,,2574723.11655225,1097941.8549884344,,,,,,,,20250520180006,0009-0006-7011-4195,@mazzarinel,dbgi_008599,POINT (46.03254147572207 7.1121925025159625),7.1121925025159625,46.03254147572207
Mazzarine Laboureau,Leaf,1,0,Astragalus cicer,0,,dbgi_008597,DCIM/jbc/Astragalus cicer_dbgi_008597_01.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_02.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_03.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_04.jpg,DCIM/jbc/Astragalus cicer_dbgi_008597_05.jpg,,2574721.509998009,1097942.3307458472,,,,,,,,20250520180348,0009-0006-7011-4195,@mazzarinel,dbgi_008597,POINT (46.032545694991654 7.112171728138542),7.112171728138542,46.032545694991654
Emilie Lab,Leaf,1,0,Hebe glaucophylla,0,,dbgi_008454,DCIM/jbc/Hebe glaucophylla_dbgi_008454_01.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_02.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_03.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_04.jpg,DCIM/jbc/Hebe glaucophylla_dbgi_008454_05.jpg,,2574715.1813938487,1097947.517900041,,,,,,,,20250521082307,,@emilie29964,dbgi_008454,POINT (46.03259211767863 7.112089714086221),7.112089714086221,46.03259211767863
Emilie Lab,Leaf,1,0,Festuca gautieri,0,,dbgi_008535,DCIM/jbc/Festuca gautieri_dbgi_008535_01.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_02.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_03.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_04.jpg,DCIM/jbc/Festuca gautieri_dbgi_008535_05.jpg,,2574714.2172451275,1097945.7502940528,,,,,,,,20250521082812,,@emilie29964,dbgi_008535,POINT (46.03257618114343 7.1120773574224865),7.1120773574224865,46.03257618114343
Emilie Lab,Leaf,1,0,Dianthus plumarius,0,,dbgi_008744,DCIM/jbc/Dianthus plumarius_dbgi_008744_01.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_02.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_03.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_04.jpg,DCIM/jbc/Dianthus plumarius_dbgi_008744_05.jpg,,2574713.0924049527,1097947.999974402,,,,,,,,20250521083337,,@emilie29964,dbgi_008744,POINT (46.0325963756226 7.112062708670581),7.112062708670581,46.0325963756226
Emilie Lab,Leaf,1,0,Sanguisorba minor,0,,dbgi_008821,DCIM/jbc/Sanguisorba minor_dbgi_008821_01.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_02.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_03.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_04.jpg,DCIM/jbc/Sanguisorba minor_dbgi_008821_05.jpg,,2574711.806873325,1097946.7144427735,,,,,,,,20250521083638,,@emilie29964,dbgi_008821,POINT (46.03258476345261 7.112046175324758),7.112046175324758,46.03258476345261
Emilie Lab,Leaf,1,0,Bruxus sempervirens,0,,dbgi_008842,DCIM/jbc/Bruxus sempervirens_dbgi_008842_01.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_02.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_03.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_04.jpg,DCIM/jbc/Bruxus sempervirens_dbgi_008842_05.jpg,,2574711.485490417,1097951.535186379,,,,,,,,20250521084000,,@emilie29964,dbgi_008842,POINT (46.03262811583966 7.112041764521592),7.112041764521592,46.03262811583966
Emilie Lab,Leaf,1,0,Geranium ibericum,0,,dbgi_008752,DCIM/jbc/Geranium ibericum_dbgi_008752_01.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_02.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_03.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_04.jpg,DCIM/jbc/Geranium ibericum_dbgi_008752_05.jpg,,2574709.63033122,1097945.1548159637,,,,,,,,20250521084417,,@emilie29964,dbgi_008752,POINT (46.032570652198515 7.112018149332614),7.112018149332614,46.032570652198515
Emilie Lab,Leaf,1,0,Peucedanum austriacum,0,,dbgi_008638,DCIM/jbc/Peucedanum austriacum_dbgi_008638_01.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_02.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_03.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_04.jpg,DCIM/jbc/Peucedanum austriacum_dbgi_008638_05.jpg,,2574708.980965244,1097947.1424007844,,,,,,,,20250521084922,,@emilie29964,dbgi_008638,POINT (46.0325885068904 7.112009655479146),7.112009655479146,46.0325885068904
Emilie Lab,Leaf,1,0,Hypericum calycinum,0,,dbgi_008747,DCIM/jbc/Hypericum calycinum_dbgi_008747_01.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_02.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_03.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_04.jpg,DCIM/jbc/Hypericum calycinum_dbgi_008747_05.jpg,,2574708.143293814,1097948.0498781672,,,,,,,,20250521085403,,@emilie29964,dbgi_008747,POINT (46.03259663851676 7.1119987879343505),7.1119987879343505,46.03259663851676
Emilie Lab,Leaf,1,0,Cytisus decumbens,0,,dbgi_008718,DCIM/jbc/Cytisus decumbens_dbgi_008718_01.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_02.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_03.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_04.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008718_05.jpg,,2574707.515040241,1097947.2820126896,,,,,,,,20250521085649,,@emilie29964,dbgi_008718,POINT (46.03258970765269 7.111990715445093),7.111990715445093,46.03258970765269
Emilie Lab,Leaf,1,0,Anthericum liliago,0,,dbgi_008713,DCIM/jbc/Anthericum liliago_dbgi_008713_01.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_02.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_03.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_04.jpg,DCIM/jbc/Anthericum liliago_dbgi_008713_05.jpg,,2574706.449526504,1097947.014196625,,,,,,,,20250521090103,,@emilie29964,dbgi_008713,POINT (46.032587258490445 7.1119769687323044),7.1119769687323044,46.032587258490445
Emilie Lab,Leaf,1,0,Vaccinium myrtillus,0,,dbgi_008648,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_01.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_02.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_03.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_04.jpg,DCIM/jbc/Vaccinium myrtillus_dbgi_008648_05.jpg,,2574705.541558937,1097946.8439924244,,,,,,,,20250521090752,,@emilie29964,dbgi_008648,POINT (46.03258569330575 7.111965251469443),7.111965251469443,46.03258569330575
Emilie Lab,Leaf,1,0,Erica herbacea,0,,dbgi_008456,DCIM/jbc/Erica herbacea_dbgi_008456_01.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_02.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_03.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_04.jpg,DCIM/jbc/Erica herbacea_dbgi_008456_05.jpg,,2574702.613191226,1097947.2526018724,,,,,,,,20250521091822,,@emilie29964,dbgi_008456,POINT (46.03258925881734 7.111927409390466),7.111927409390466,46.03258925881734
Emilie Lab,Leaf,1,0,Eryngium alpinum,0,,dbgi_008536,DCIM/jbc/Eryngium alpinum_dbgi_008536_01.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_02.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_03.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_04.jpg,DCIM/jbc/Eryngium alpinum_dbgi_008536_05.jpg,,2574697.5055731246,1097948.410328642,,,,,,,,20250521092407,,@emilie29964,dbgi_008536,POINT (46.03259948097331 7.111861381725256),7.111861381725256,46.03259948097331
Emilie Lab,Leaf,1,0,Bergenia crassifolia,0,,dbgi_008455,DCIM/jbc/Bergenia crassifolia_dbgi_008455_01.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_02.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_03.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_04.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008455_05.jpg,,2574727.742672281,1097940.7148507035,,,,,,,,20250521092821,,@emilie29964,dbgi_008455,POINT (46.03253139350772 7.112252310533752),7.112252310533752,46.03253139350772
Mazzarine Laboureau,Leaf,1,0,Rosa rugosa,0,,dbgi_008785,DCIM/jbc/Rosa rugosa_dbgi_008785_01.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_02.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_03.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_04.jpg,DCIM/jbc/Rosa rugosa_dbgi_008785_05.jpg,,2574717.909962028,1097941.526074723,,,,,,,,20250521082514,0009-0006-7011-4195,@mazzarinel,dbgi_008785,POINT (46.032538321404886 7.112125276927053),7.112125276927053,46.032538321404886
Mazzarine Laboureau,Leaf,1,0,Rosa glauca ,0,,dbgi_008542,DCIM/jbc/Rosa glauca _dbgi_008542_01.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_02.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_03.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_04.jpg,DCIM/jbc/Rosa glauca _dbgi_008542_05.jpg,,2574718.4170938157,1097942.3689768102,,,,,,,,20250521082858,0009-0006-7011-4195,@mazzarinel,dbgi_008542,POINT (46.0325459226919 7.112131781084882),7.112131781084882,46.0325459226919
Mazzarine Laboureau,Leaf,1,0,Hebe pinguifolia,0,,dbgi_008534,DCIM/jbc/Hebe pinguifolia_dbgi_008534_01.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_02.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_03.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_04.jpg,DCIM/jbc/Hebe pinguifolia_dbgi_008534_05.jpg,,2574715.779896948,1097941.7232204492,,,,,,,,20250521083248,0009-0006-7011-4195,@mazzarinel,dbgi_008534,POINT (46.03254001476985 7.1120977564121715),7.1120977564121715,46.03254001476985
Mazzarine Laboureau,Leaf,1,0,Rosa moyesii,0,,dbgi_008727,DCIM/jbc/Rosa moyesii_dbgi_008727_01.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_02.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_03.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_04.jpg,DCIM/jbc/Rosa moyesii_dbgi_008727_05.jpg,,2574714.763271769,1097941.9435318485,,,,,,,,20250521083655,0009-0006-7011-4195,@mazzarinel,dbgi_008727,POINT (46.032541958354415 7.112084614769075),7.112084614769075,46.032541958354415
Mazzarine Laboureau,Leaf,1,0,Astrantia major,0,,dbgi_008722,DCIM/jbc/Astrantia major_dbgi_008722_01.jpg,DCIM/jbc/Astrantia major_dbgi_008722_02.jpg,DCIM/jbc/Astrantia major_dbgi_008722_03.jpg,DCIM/jbc/Astrantia major_dbgi_008722_04.jpg,DCIM/jbc/Astrantia major_dbgi_008722_05.jpg,,2574714.601286226,1097940.848332622,,,,,,,,20250521084030,0009-0006-7011-4195,@mazzarinel,dbgi_008722,POINT (46.032532100523895 7.112082581808193),7.112082581808193,46.032532100523895
Mazzarine Laboureau,Leaf,1,0,Rhododendron hirsutum,0,,dbgi_008732,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_01.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_02.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_03.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_04.jpg,DCIM/jbc/Rhododendron hirsutum_dbgi_008732_05.jpg,,2574712.701110503,1097942.0355093605,,,,,,,,20250521084348,0009-0006-7011-4195,@mazzarinel,dbgi_008732,POINT (46.03254270823235 7.112057976906318),7.112057976906318,46.03254270823235
Mazzarine Laboureau,Leaf,1,0,Erica carnea,0,,dbgi_008643,DCIM/jbc/Erica carnea_dbgi_008643_01.jpg,DCIM/jbc/Erica carnea_dbgi_008643_02.jpg,DCIM/jbc/Erica carnea_dbgi_008643_03.jpg,DCIM/jbc/Erica carnea_dbgi_008643_04.jpg,DCIM/jbc/Erica carnea_dbgi_008643_05.jpg,,2574712.2068884084,1097942.1703064372,,,,,,,,20250521084751,0009-0006-7011-4195,@mazzarinel,dbgi_008643,POINT (46.032543902210776 7.112051586733592),7.112051586733592,46.032543902210776
Mazzarine Laboureau,Leaf,1,0,Rhododendron intermedium,0,,dbgi_008628,DCIM/jbc/Rhododendron intermedium_dbgi_008628_01.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_02.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_03.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_04.jpg,DCIM/jbc/Rhododendron intermedium_dbgi_008628_05.jpg,,2574709.7832200937,1097942.8226261812,,,,,,,,20250521085115,0009-0006-7011-4195,@mazzarinel,dbgi_008628,POINT (46.03254967899001 7.112020249752505),7.112020249752505,46.03254967899001
Mazzarine Laboureau,Leaf,1,0,Festuca gautieri,0,,dbgi_008700,DCIM/jbc/Festuca gautieri_dbgi_008700_01.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_02.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_03.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_04.jpg,DCIM/jbc/Festuca gautieri_dbgi_008700_05.jpg,,2574708.409821584,1097942.270237675,,,,,,,,20250521085549,0009-0006-7011-4195,@mazzarinel,dbgi_008700,POINT (46.03254465841891 7.112002542060527),7.112002542060527,46.03254465841891
Mazzarine Laboureau,Leaf,1,0,Muscari dolichanthum,0,,dbgi_008633,DCIM/jbc/Muscari dolichanthum_dbgi_008633_01.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_02.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_03.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_04.jpg,DCIM/jbc/Muscari dolichanthum_dbgi_008633_05.jpg,,2574707.488042469,1097942.9474323958,,,,,,,,20250521090002,0009-0006-7011-4195,@mazzarinel,dbgi_008633,POINT (46.03255071540086 7.111990600696811),7.111990600696811,46.03255071540086
Mazzarine Laboureau,Leaf,1,0,Sibbeldia duneata,0,,dbgi_008762,DCIM/jbc/Sibbeldia duneata_dbgi_008762_01.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_02.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_03.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_04.jpg,DCIM/jbc/Sibbeldia duneata_dbgi_008762_05.jpg,,2574706.0398794506,1097942.8332456187,,,,,,,,20250521090749,0009-0006-7011-4195,@mazzarinel,dbgi_008762,POINT (46.032549633809666 7.11197190377009),7.11197190377009,46.032549633809666
Mazzarine Laboureau,Leaf,1,0,Lonicera caerulea,0,,dbgi_008723,DCIM/jbc/Lonicera caerulea_dbgi_008723_01.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_02.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_03.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_04.jpg,DCIM/jbc/Lonicera caerulea_dbgi_008723_05.jpg,,2574710.247565394,1097941.57410685,,,,,,,,20250521091419,0009-0006-7011-4195,@mazzarinel,dbgi_008723,POINT (46.03253846552518 7.1120263141654405),7.1120263141654405,46.03253846552518
Mazzarine Laboureau,Leaf,1,0,Lonicera nigra,0,,dbgi_008636,DCIM/jbc/Lonicera nigra_dbgi_008636_01.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_02.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_03.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_04.jpg,DCIM/jbc/Lonicera nigra_dbgi_008636_05.jpg,,2574715.814979878,1097940.3823854662,,,,,,,,20250521092503,0009-0006-7011-4195,@mazzarinel,dbgi_008636,POINT (46.03252795475552 7.112098281848242),7.112098281848242,46.03252795475552
Mazzarine Laboureau,Leaf,1,0,Rosa rugosa,0,,dbgi_008791,DCIM/jbc/Rosa rugosa_dbgi_008791_01.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_02.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_03.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_04.jpg,DCIM/jbc/Rosa rugosa_dbgi_008791_05.jpg,,2574717.903993202,1097939.1936829917,,,,,,,,20250521092746,0009-0006-7011-4195,@mazzarinel,dbgi_008791,POINT (46.03251734040905 7.112125325662461),7.112125325662461,46.03251734040905
Mazzarine Laboureau,Leaf,1,0,Paeonia caucasica,0,,dbgi_008737,DCIM/jbc/Paeonia caucasica_dbgi_008737_01.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_02.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_03.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_04.jpg,DCIM/jbc/Paeonia caucasica_dbgi_008737_05.jpg,,2574739.236728849,1097945.6419133493,,,,,,,,20250521093442,0009-0006-7011-4195,@mazzarinel,dbgi_008737,POINT (46.0325761459628 7.112400491162609),7.112400491162609,46.0325761459628
Émilie Lab,Leaf,1,0,Cornus stolonifera,0,,dbgi_008549,DCIM/jbc/Cornus stolonifera_dbgi_008549_01.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_02.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_03.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_04.jpg,DCIM/jbc/Cornus stolonifera_dbgi_008549_05.jpg,,2574740.7687941925,1097944.6653462711,,,,,,,,20250521113036,,,dbgi_008549,POINT (46.03256741887664 7.112420330498447),7.112420330498447,46.03256741887664
Émilie Lab,Leaf,1,0,Prenanthes purpurea,0,,dbgi_006950,DCIM/jbc/Prenanthes purpurea_dbgi_006950_01.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_02.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_03.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_04.jpg,DCIM/jbc/Prenanthes purpurea_dbgi_006950_05.jpg,,2574743.360874089,1097946.3991353968,,,,,,,,20250521113514,,,dbgi_006950,POINT (46.032583112286204 7.112453713899081),7.112453713899081,46.032583112286204
Émilie Lab,Leaf,1,0,Aster purdomi,0,,dbgi_007016,DCIM/jbc/Aster purdomi_dbgi_007016_01.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_02.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_03.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_04.jpg,DCIM/jbc/Aster purdomi_dbgi_007016_05.jpg,,2574743.7842317964,1097947.2173063138,,,,,,,,20250521113842,,,dbgi_007016,POINT (46.03259048794325 7.112459137493975),7.112459137493975,46.03259048794325
Émilie Lab,Leaf,1,0,Picea abies,0,,dbgi_008546,DCIM/jbc/Picea abies_dbgi_008546_01.jpg,DCIM/jbc/Picea abies_dbgi_008546_02.jpg,DCIM/jbc/Picea abies_dbgi_008546_03.jpg,DCIM/jbc/Picea abies_dbgi_008546_04.jpg,DCIM/jbc/Picea abies_dbgi_008546_05.jpg,,2574745.0337318718,1097947.9400824115,,,,,,,,20250521114118,,,dbgi_008546,POINT (46.032597036495005 7.112475235905766),7.112475235905766,46.032597036495005
Émilie Lab,Leaf,1,0,Matteuccia struthiopteris,0,,dbgi_008801,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_01.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_02.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_03.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_04.jpg,DCIM/jbc/Matteuccia struthiopteris_dbgi_008801_05.jpg,,2574746.043587364,1097946.32854987,,,,,,,,20250521114554,,,dbgi_008801,POINT (46.032582578034656 7.112488365084916),7.112488365084916,46.032582578034656
Émilie Lab,Leaf,1,0,Cirsium erisithales,0,,dbgi_008631,DCIM/jbc/Cirsium erisithales_dbgi_008631_01.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_02.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_03.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_04.jpg,DCIM/jbc/Cirsium erisithales_dbgi_008631_05.jpg,,2574750.334147081,1097942.3824913886,,,,,,,,20250521115018,,,dbgi_008631,POINT (46.03254724272092 7.112543990489473),7.112543990489473,46.03254724272092
Émilie Lab,Leaf,1,0,Sesleria caerulea,0,,dbgi_008796,DCIM/jbc/Sesleria caerulea_dbgi_008796_01.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_02.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_03.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_04.jpg,DCIM/jbc/Sesleria caerulea_dbgi_008796_05.jpg,,2574754.420429766,1097944.6073892943,,,,,,,,20250521115629,,,dbgi_008796,POINT (46.03256740987193 7.112596645158257),7.112596645158257,46.03256740987193
Émilie Lab,Leaf,1,0,Carex sempervirens,0,,dbgi_008800,DCIM/jbc/Carex sempervirens_dbgi_008800_01.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_02.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_03.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_04.jpg,DCIM/jbc/Carex sempervirens_dbgi_008800_05.jpg,,2574755.512237416,1097944.8579554567,,,,,,,,20250521115928,,,dbgi_008800,POINT (46.03256970477541 7.112610732410202),7.112610732410202,46.03256970477541
Émilie Lab,Leaf,1,0,Androsace halleri,0,,dbgi_008544,DCIM/jbc/Androsace halleri_dbgi_008544_01.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_02.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_03.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_04.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_05.jpg,DCIM/jbc/Androsace halleri_dbgi_008544_06.jpg,2574756.406568248,1097943.456490723,,,,,,,,20250521120440,,,dbgi_008544,POINT (46.03255713160701 7.112622358225516),7.112622358225516,46.03255713160701
Émilie Lab,Leaf,1,0,Festuca scabriculmis,0,,dbgi_008558,DCIM/jbc/Festuca scabriculmis_dbgi_008558_01.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_02.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_03.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_04.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_008558_05.jpg,,2574755.691158757,1097942.7351194203,,,,,,,,20250521121113,,,dbgi_008558,POINT (46.03255061575107 7.112613157535945),7.112613157535945,46.03255061575107
Émilie Lab,Leaf,1,0,Tanacetum vulgare,0,,dbgi_008574,DCIM/jbc/Tanacetum vulgare_dbgi_008574_01.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_02.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_03.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_04.jpg,DCIM/jbc/Tanacetum vulgare_dbgi_008574_05.jpg,,2574760.610061322,1097946.0093687854,,,,,,,,20250521121537,,,dbgi_008574,POINT (46.03258025342731 7.11267650904751),7.11267650904751,46.03258025342731
Émilie Lab,Leaf,1,0,Asarum europaeum,0,,dbgi_008559,DCIM/jbc/Asarum europaeum_dbgi_008559_01.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_02.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_03.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_04.jpg,DCIM/jbc/Asarum europaeum_dbgi_008559_05.jpg,,2574760.0574637125,1097943.7445494628,,,,,,,,20250521121839,,,dbgi_008559,POINT (46.032559859766785 7.112669494195624),7.112669494195624,46.032559859766785
